KODJAZ,AKRCIS,KODCIS,CHODNOTA,ZKRTEXT,TEXT,ADMPLOD,ADMNEPO,MIN_TUPY,MAX_TUPY,MIN_OSTRY,MAX_OSTRY,EXPORT_DWH
CS,INTERVAL,7700,420637420637000,<637; 637>,637,1900-01-01,9999-09-09,NA,NA,637,637,NA
CS,INTERVAL,7700,420638420638000,<638; 638>,638,1900-01-01,9999-09-09,NA,NA,638,638,NA
CS,INTERVAL,7700,420639420639000,<639; 639>,639,1900-01-01,9999-09-09,NA,NA,639,639,NA
CS,INTERVAL,7700,420640420640000,<640; 640>,640,1900-01-01,9999-09-09,NA,NA,640,640,NA
CS,INTERVAL,7700,420641420641000,<641; 641>,641,1900-01-01,9999-09-09,NA,NA,641,641,NA
CS,INTERVAL,7700,420642420642000,<642; 642>,642,1900-01-01,9999-09-09,NA,NA,642,642,NA
CS,INTERVAL,7700,420643420643000,<643; 643>,643,1900-01-01,9999-09-09,NA,NA,643,643,NA
CS,INTERVAL,7700,420644420644000,<644; 644>,644,1900-01-01,9999-09-09,NA,NA,644,644,NA
CS,INTERVAL,7700,420645420645000,<645; 645>,645,1900-01-01,9999-09-09,NA,NA,645,645,NA
CS,INTERVAL,7700,420646420646000,<646; 646>,646,1900-01-01,9999-09-09,NA,NA,646,646,NA
CS,INTERVAL,7700,420647420647000,<647; 647>,647,1900-01-01,9999-09-09,NA,NA,647,647,NA
CS,INTERVAL,7700,420648420648000,<648; 648>,648,1900-01-01,9999-09-09,NA,NA,648,648,NA
CS,INTERVAL,7700,420649420649000,<649; 649>,649,1900-01-01,9999-09-09,NA,NA,649,649,NA
CS,INTERVAL,7700,420650420650000,<650; 650>,650,1900-01-01,9999-09-09,NA,NA,650,650,NA
CS,INTERVAL,7700,420651420651000,<651; 651>,651,1900-01-01,9999-09-09,NA,NA,651,651,NA
CS,INTERVAL,7700,420652420652000,<652; 652>,652,1900-01-01,9999-09-09,NA,NA,652,652,NA
CS,INTERVAL,7700,420653420653000,<653; 653>,653,1900-01-01,9999-09-09,NA,NA,653,653,NA
CS,INTERVAL,7700,420654420654000,<654; 654>,654,1900-01-01,9999-09-09,NA,NA,654,654,NA
CS,INTERVAL,7700,420655420655000,<655; 655>,655,1900-01-01,9999-09-09,NA,NA,655,655,NA
CS,INTERVAL,7700,420656420656000,<656; 656>,656,1900-01-01,9999-09-09,NA,NA,656,656,NA
CS,INTERVAL,7700,420657420657000,<657; 657>,657,1900-01-01,9999-09-09,NA,NA,657,657,NA
CS,INTERVAL,7700,420658420658000,<658; 658>,658,1900-01-01,9999-09-09,NA,NA,658,658,NA
CS,INTERVAL,7700,420659420659000,<659; 659>,659,1900-01-01,9999-09-09,NA,NA,659,659,NA
CS,INTERVAL,7700,420660420660000,<660; 660>,660,1900-01-01,9999-09-09,NA,NA,660,660,NA
CS,INTERVAL,7700,420661420661000,<661; 661>,661,1900-01-01,9999-09-09,NA,NA,661,661,NA
CS,INTERVAL,7700,420662420662000,<662; 662>,662,1900-01-01,9999-09-09,NA,NA,662,662,NA
CS,INTERVAL,7700,420663420663000,<663; 663>,663,1900-01-01,9999-09-09,NA,NA,663,663,NA
CS,INTERVAL,7700,420664420664000,<664; 664>,664,1900-01-01,9999-09-09,NA,NA,664,664,NA
CS,INTERVAL,7700,420665420665000,<665; 665>,665,1900-01-01,9999-09-09,NA,NA,665,665,NA
CS,INTERVAL,7700,420666420666000,<666; 666>,666,1900-01-01,9999-09-09,NA,NA,666,666,NA
CS,INTERVAL,7700,420667420667000,<667; 667>,667,1900-01-01,9999-09-09,NA,NA,667,667,NA
CS,INTERVAL,7700,420668420668000,<668; 668>,668,1900-01-01,9999-09-09,NA,NA,668,668,NA
CS,INTERVAL,7700,420669420669000,<669; 669>,669,1900-01-01,9999-09-09,NA,NA,669,669,NA
CS,INTERVAL,7700,420670420670000,<670; 670>,670,1900-01-01,9999-09-09,NA,NA,670,670,NA
CS,INTERVAL,7700,420671420671000,<671; 671>,671,1900-01-01,9999-09-09,NA,NA,671,671,NA
CS,INTERVAL,7700,420672420672000,<672; 672>,672,1900-01-01,9999-09-09,NA,NA,672,672,NA
CS,INTERVAL,7700,420673420673000,<673; 673>,673,1900-01-01,9999-09-09,NA,NA,673,673,NA
CS,INTERVAL,7700,420674420674000,<674; 674>,674,1900-01-01,9999-09-09,NA,NA,674,674,NA
CS,INTERVAL,7700,420675420675000,<675; 675>,675,1900-01-01,9999-09-09,NA,NA,675,675,NA
CS,INTERVAL,7700,420676420676000,<676; 676>,676,1900-01-01,9999-09-09,NA,NA,676,676,NA
CS,INTERVAL,7700,420677420677000,<677; 677>,677,1900-01-01,9999-09-09,NA,NA,677,677,NA
CS,INTERVAL,7700,420678420678000,<678; 678>,678,1900-01-01,9999-09-09,NA,NA,678,678,NA
CS,INTERVAL,7700,420679420679000,<679; 679>,679,1900-01-01,9999-09-09,NA,NA,679,679,NA
CS,INTERVAL,7700,420680420680000,<680; 680>,680,1900-01-01,9999-09-09,NA,NA,680,680,NA
CS,INTERVAL,7700,420681420681000,<681; 681>,681,1900-01-01,9999-09-09,NA,NA,681,681,NA
CS,INTERVAL,7700,420682420682000,<682; 682>,682,1900-01-01,9999-09-09,NA,NA,682,682,NA
CS,INTERVAL,7700,420683420683000,<683; 683>,683,1900-01-01,9999-09-09,NA,NA,683,683,NA
CS,INTERVAL,7700,420684420684000,<684; 684>,684,1900-01-01,9999-09-09,NA,NA,684,684,NA
CS,INTERVAL,7700,420685420685000,<685; 685>,685,1900-01-01,9999-09-09,NA,NA,685,685,NA
CS,INTERVAL,7700,420686420686000,<686; 686>,686,1900-01-01,9999-09-09,NA,NA,686,686,NA
CS,INTERVAL,7700,420687420687000,<687; 687>,687,1900-01-01,9999-09-09,NA,NA,687,687,NA
CS,INTERVAL,7700,420688420688000,<688; 688>,688,1900-01-01,9999-09-09,NA,NA,688,688,NA
CS,INTERVAL,7700,420689420689000,<689; 689>,689,1900-01-01,9999-09-09,NA,NA,689,689,NA
CS,INTERVAL,7700,420690420690000,<690; 690>,690,1900-01-01,9999-09-09,NA,NA,690,690,NA
CS,INTERVAL,7700,420691420691000,<691; 691>,691,1900-01-01,9999-09-09,NA,NA,691,691,NA
CS,INTERVAL,7700,420692420692000,<692; 692>,692,1900-01-01,9999-09-09,NA,NA,692,692,NA
CS,INTERVAL,7700,420693420693000,<693; 693>,693,1900-01-01,9999-09-09,NA,NA,693,693,NA
CS,INTERVAL,7700,420694420694000,<694; 694>,694,1900-01-01,9999-09-09,NA,NA,694,694,NA
CS,INTERVAL,7700,420695420695000,<695; 695>,695,1900-01-01,9999-09-09,NA,NA,695,695,NA
CS,INTERVAL,7700,420696420696000,<696; 696>,696,1900-01-01,9999-09-09,NA,NA,696,696,NA
CS,INTERVAL,7700,420697420697000,<697; 697>,697,1900-01-01,9999-09-09,NA,NA,697,697,NA
CS,INTERVAL,7700,420698420698000,<698; 698>,698,1900-01-01,9999-09-09,NA,NA,698,698,NA
CS,INTERVAL,7700,420699420699000,<699; 699>,699,1900-01-01,9999-09-09,NA,NA,699,699,NA
CS,INTERVAL,7700,420700420700000,<700; 700>,700,1900-01-01,9999-09-09,NA,NA,700,700,NA
CS,INTERVAL,7700,420700620800000,<700; 800),700 až 800 (více nebo rovno 700 a méně než 800),1900-01-01,9999-09-09,NA,800,700,NA,NA
CS,INTERVAL,7700,420701420701000,<701; 701>,701,1900-01-01,9999-09-09,NA,NA,701,701,NA
CS,INTERVAL,7700,420702420702000,<702; 702>,702,1900-01-01,9999-09-09,NA,NA,702,702,NA
CS,INTERVAL,7700,420703420703000,<703; 703>,703,1900-01-01,9999-09-09,NA,NA,703,703,NA
CS,INTERVAL,7700,420704420704000,<704; 704>,704,1900-01-01,9999-09-09,NA,NA,704,704,NA
CS,INTERVAL,7700,420705420705000,<705; 705>,705,1900-01-01,9999-09-09,NA,NA,705,705,NA
CS,INTERVAL,7700,420706420706000,<706; 706>,706,1900-01-01,9999-09-09,NA,NA,706,706,NA
CS,INTERVAL,7700,420707420707000,<707; 707>,707,1900-01-01,9999-09-09,NA,NA,707,707,NA
CS,INTERVAL,7700,420708420708000,<708; 708>,708,1900-01-01,9999-09-09,NA,NA,708,708,NA
CS,INTERVAL,7700,420709420709000,<709; 709>,709,1900-01-01,9999-09-09,NA,NA,709,709,NA
CS,INTERVAL,7700,420710420710000,<710; 710>,710,1900-01-01,9999-09-09,NA,NA,710,710,NA
CS,INTERVAL,7700,420711420711000,<711; 711>,711,1900-01-01,9999-09-09,NA,NA,711,711,NA
CS,INTERVAL,7700,420712420712000,<712; 712>,712,1900-01-01,9999-09-09,NA,NA,712,712,NA
CS,INTERVAL,7700,420713420713000,<713; 713>,713,1900-01-01,9999-09-09,NA,NA,713,713,NA
CS,INTERVAL,7700,420714420714000,<714; 714>,714,1900-01-01,9999-09-09,NA,NA,714,714,NA
CS,INTERVAL,7700,420715420715000,<715; 715>,715,1900-01-01,9999-09-09,NA,NA,715,715,NA
CS,INTERVAL,7700,420716420716000,<716; 716>,716,1900-01-01,9999-09-09,NA,NA,716,716,NA
CS,INTERVAL,7700,420717420717000,<717; 717>,717,1900-01-01,9999-09-09,NA,NA,717,717,NA
CS,INTERVAL,7700,420718420718000,<718; 718>,718,1900-01-01,9999-09-09,NA,NA,718,718,NA
CS,INTERVAL,7700,420719420719000,<719; 719>,719,1900-01-01,9999-09-09,NA,NA,719,719,NA
CS,INTERVAL,7700,420720420720000,<720; 720>,720,1900-01-01,9999-09-09,NA,NA,720,720,NA
CS,INTERVAL,7700,420721420721000,<721; 721>,721,1900-01-01,9999-09-09,NA,NA,721,721,NA
CS,INTERVAL,7700,420722420722000,<722; 722>,722,1900-01-01,9999-09-09,NA,NA,722,722,NA
CS,INTERVAL,7700,420723420723000,<723; 723>,723,1900-01-01,9999-09-09,NA,NA,723,723,NA
CS,INTERVAL,7700,420724420724000,<724; 724>,724,1900-01-01,9999-09-09,NA,NA,724,724,NA
CS,INTERVAL,7700,420725420725000,<725; 725>,725,1900-01-01,9999-09-09,NA,NA,725,725,NA
CS,INTERVAL,7700,420726420726000,<726; 726>,726,1900-01-01,9999-09-09,NA,NA,726,726,NA
CS,INTERVAL,7700,420727420727000,<727; 727>,727,1900-01-01,9999-09-09,NA,NA,727,727,NA
CS,INTERVAL,7700,420728420728000,<728; 728>,728,1900-01-01,9999-09-09,NA,NA,728,728,NA
CS,INTERVAL,7700,420729420729000,<729; 729>,729,1900-01-01,9999-09-09,NA,NA,729,729,NA
CS,INTERVAL,7700,420730420730000,<730; 730>,730,1900-01-01,9999-09-09,NA,NA,730,730,NA
CS,INTERVAL,7700,420731420731000,<731; 731>,731,1900-01-01,9999-09-09,NA,NA,731,731,NA
CS,INTERVAL,7700,420732420732000,<732; 732>,732,1900-01-01,9999-09-09,NA,NA,732,732,NA
CS,INTERVAL,7700,420733420733000,<733; 733>,733,1900-01-01,9999-09-09,NA,NA,733,733,NA
CS,INTERVAL,7700,420734420734000,<734; 734>,734,1900-01-01,9999-09-09,NA,NA,734,734,NA
CS,INTERVAL,7700,420735420735000,<735; 735>,735,1900-01-01,9999-09-09,NA,NA,735,735,NA
CS,INTERVAL,7700,420736420736000,<736; 736>,736,1900-01-01,9999-09-09,NA,NA,736,736,NA
CS,INTERVAL,7700,420737420737000,<737; 737>,737,1900-01-01,9999-09-09,NA,NA,737,737,NA
CS,INTERVAL,7700,420738420738000,<738; 738>,738,1900-01-01,9999-09-09,NA,NA,738,738,NA
CS,INTERVAL,7700,420739420739000,<739; 739>,739,1900-01-01,9999-09-09,NA,NA,739,739,NA
CS,INTERVAL,7700,420740420740000,<740; 740>,740,1900-01-01,9999-09-09,NA,NA,740,740,NA
CS,INTERVAL,7700,420741420741000,<741; 741>,741,1900-01-01,9999-09-09,NA,NA,741,741,NA
CS,INTERVAL,7700,420742420742000,<742; 742>,742,1900-01-01,9999-09-09,NA,NA,742,742,NA
CS,INTERVAL,7700,420743420743000,<743; 743>,743,1900-01-01,9999-09-09,NA,NA,743,743,NA
CS,INTERVAL,7700,420744420744000,<744; 744>,744,1900-01-01,9999-09-09,NA,NA,744,744,NA
CS,INTERVAL,7700,420745420745000,<745; 745>,745,1900-01-01,9999-09-09,NA,NA,745,745,NA
CS,INTERVAL,7700,420746420746000,<746; 746>,746,1900-01-01,9999-09-09,NA,NA,746,746,NA
CS,INTERVAL,7700,420747420747000,<747; 747>,747,1900-01-01,9999-09-09,NA,NA,747,747,NA
CS,INTERVAL,7700,420748420748000,<748; 748>,748,1900-01-01,9999-09-09,NA,NA,748,748,NA
CS,INTERVAL,7700,420749420749000,<749; 749>,749,1900-01-01,9999-09-09,NA,NA,749,749,NA
CS,INTERVAL,7700,420750420750000,<750; 750>,750,1900-01-01,9999-09-09,NA,NA,750,750,NA
CS,INTERVAL,7700,420751420751000,<751; 751>,751,1900-01-01,9999-09-09,NA,NA,751,751,NA
CS,INTERVAL,7700,420752420752000,<752; 752>,752,1900-01-01,9999-09-09,NA,NA,752,752,NA
CS,INTERVAL,7700,420753420753000,<753; 753>,753,1900-01-01,9999-09-09,NA,NA,753,753,NA
CS,INTERVAL,7700,420754420754000,<754; 754>,754,1900-01-01,9999-09-09,NA,NA,754,754,NA
CS,INTERVAL,7700,420755420755000,<755; 755>,755,1900-01-01,9999-09-09,NA,NA,755,755,NA
CS,INTERVAL,7700,420756420756000,<756; 756>,756,1900-01-01,9999-09-09,NA,NA,756,756,NA
CS,INTERVAL,7700,420757420757000,<757; 757>,757,1900-01-01,9999-09-09,NA,NA,757,757,NA
CS,INTERVAL,7700,420758420758000,<758; 758>,758,1900-01-01,9999-09-09,NA,NA,758,758,NA
CS,INTERVAL,7700,420759420759000,<759; 759>,759,1900-01-01,9999-09-09,NA,NA,759,759,NA
CS,INTERVAL,7700,420760420760000,<760; 760>,760,1900-01-01,9999-09-09,NA,NA,760,760,NA
CS,INTERVAL,7700,420761420761000,<761; 761>,761,1900-01-01,9999-09-09,NA,NA,761,761,NA
CS,INTERVAL,7700,420762420762000,<762; 762>,762,1900-01-01,9999-09-09,NA,NA,762,762,NA
CS,INTERVAL,7700,420763420763000,<763; 763>,763,1900-01-01,9999-09-09,NA,NA,763,763,NA
CS,INTERVAL,7700,420764420764000,<764; 764>,764,1900-01-01,9999-09-09,NA,NA,764,764,NA
CS,INTERVAL,7700,420765420765000,<765; 765>,765,1900-01-01,9999-09-09,NA,NA,765,765,NA
CS,INTERVAL,7700,420766420766000,<766; 766>,766,1900-01-01,9999-09-09,NA,NA,766,766,NA
CS,INTERVAL,7700,420767420767000,<767; 767>,767,1900-01-01,9999-09-09,NA,NA,767,767,NA
CS,INTERVAL,7700,420768420768000,<768; 768>,768,1900-01-01,9999-09-09,NA,NA,768,768,NA
CS,INTERVAL,7700,420769420769000,<769; 769>,769,1900-01-01,9999-09-09,NA,NA,769,769,NA
CS,INTERVAL,7700,420770420770000,<770; 770>,770,1900-01-01,9999-09-09,NA,NA,770,770,NA
CS,INTERVAL,7700,420771420771000,<771; 771>,771,1900-01-01,9999-09-09,NA,NA,771,771,NA
CS,INTERVAL,7700,420772420772000,<772; 772>,772,1900-01-01,9999-09-09,NA,NA,772,772,NA
CS,INTERVAL,7700,420773420773000,<773; 773>,773,1900-01-01,9999-09-09,NA,NA,773,773,NA
CS,INTERVAL,7700,420774420774000,<774; 774>,774,1900-01-01,9999-09-09,NA,NA,774,774,NA
CS,INTERVAL,7700,420775420775000,<775; 775>,775,1900-01-01,9999-09-09,NA,NA,775,775,NA
CS,INTERVAL,7700,420776420776000,<776; 776>,776,1900-01-01,9999-09-09,NA,NA,776,776,NA
CS,INTERVAL,7700,420777420777000,<777; 777>,777,1900-01-01,9999-09-09,NA,NA,777,777,NA
CS,INTERVAL,7700,420778420778000,<778; 778>,778,1900-01-01,9999-09-09,NA,NA,778,778,NA
CS,INTERVAL,7700,420779420779000,<779; 779>,779,1900-01-01,9999-09-09,NA,NA,779,779,NA
CS,INTERVAL,7700,420780420780000,<780; 780>,780,1900-01-01,9999-09-09,NA,NA,780,780,NA
CS,INTERVAL,7700,420781420781000,<781; 781>,781,1900-01-01,9999-09-09,NA,NA,781,781,NA
CS,INTERVAL,7700,420782420782000,<782; 782>,782,1900-01-01,9999-09-09,NA,NA,782,782,NA
CS,INTERVAL,7700,420783420783000,<783; 783>,783,1900-01-01,9999-09-09,NA,NA,783,783,NA
CS,INTERVAL,7700,420784420784000,<784; 784>,784,1900-01-01,9999-09-09,NA,NA,784,784,NA
CS,INTERVAL,7700,420785420785000,<785; 785>,785,1900-01-01,9999-09-09,NA,NA,785,785,NA
CS,INTERVAL,7700,420786420786000,<786; 786>,786,1900-01-01,9999-09-09,NA,NA,786,786,NA
CS,INTERVAL,7700,420787420787000,<787; 787>,787,1900-01-01,9999-09-09,NA,NA,787,787,NA
CS,INTERVAL,7700,420788420788000,<788; 788>,788,1900-01-01,9999-09-09,NA,NA,788,788,NA
CS,INTERVAL,7700,420789420789000,<789; 789>,789,1900-01-01,9999-09-09,NA,NA,789,789,NA
CS,INTERVAL,7700,420790420790000,<790; 790>,790,1900-01-01,9999-09-09,NA,NA,790,790,NA
CS,INTERVAL,7700,420791420791000,<791; 791>,791,1900-01-01,9999-09-09,NA,NA,791,791,NA
CS,INTERVAL,7700,420792420792000,<792; 792>,792,1900-01-01,9999-09-09,NA,NA,792,792,NA
CS,INTERVAL,7700,420793420793000,<793; 793>,793,1900-01-01,9999-09-09,NA,NA,793,793,NA
CS,INTERVAL,7700,420794420794000,<794; 794>,794,1900-01-01,9999-09-09,NA,NA,794,794,NA
CS,INTERVAL,7700,420795420795000,<795; 795>,795,1900-01-01,9999-09-09,NA,NA,795,795,NA
CS,INTERVAL,7700,420796420796000,<796; 796>,796,1900-01-01,9999-09-09,NA,NA,796,796,NA
CS,INTERVAL,7700,420797420797000,<797; 797>,797,1900-01-01,9999-09-09,NA,NA,797,797,NA
CS,INTERVAL,7700,420798420798000,<798; 798>,798,1900-01-01,9999-09-09,NA,NA,798,798,NA
CS,INTERVAL,7700,420799420799000,<799; 799>,799,1900-01-01,9999-09-09,NA,NA,799,799,NA
CS,INTERVAL,7700,420800420800000,<800; 800>,800,1900-01-01,9999-09-09,NA,NA,800,800,NA
CS,INTERVAL,7700,420800620900000,<800; 900),800 až 900 (více nebo rovno 800 a méně než 900),1900-01-01,9999-09-09,NA,900,800,NA,NA
CS,INTERVAL,7700,420801420801000,<801; 801>,801,1900-01-01,9999-09-09,NA,NA,801,801,NA
CS,INTERVAL,7700,420802420802000,<802; 802>,802,1900-01-01,9999-09-09,NA,NA,802,802,NA
CS,INTERVAL,7700,420803420803000,<803; 803>,803,1900-01-01,9999-09-09,NA,NA,803,803,NA
CS,INTERVAL,7700,420804420804000,<804; 804>,804,1900-01-01,9999-09-09,NA,NA,804,804,NA
CS,INTERVAL,7700,420805420805000,<805; 805>,805,1900-01-01,9999-09-09,NA,NA,805,805,NA
CS,INTERVAL,7700,420806420806000,<806; 806>,806,1900-01-01,9999-09-09,NA,NA,806,806,NA
CS,INTERVAL,7700,420807420807000,<807; 807>,807,1900-01-01,9999-09-09,NA,NA,807,807,NA
CS,INTERVAL,7700,420808420808000,<808; 808>,808,1900-01-01,9999-09-09,NA,NA,808,808,NA
CS,INTERVAL,7700,420809420809000,<809; 809>,809,1900-01-01,9999-09-09,NA,NA,809,809,NA
CS,INTERVAL,7700,420810420810000,<810; 810>,810,1900-01-01,9999-09-09,NA,NA,810,810,NA
CS,INTERVAL,7700,420811420811000,<811; 811>,811,1900-01-01,9999-09-09,NA,NA,811,811,NA
CS,INTERVAL,7700,420812420812000,<812; 812>,812,1900-01-01,9999-09-09,NA,NA,812,812,NA
CS,INTERVAL,7700,420813420813000,<813; 813>,813,1900-01-01,9999-09-09,NA,NA,813,813,NA
CS,INTERVAL,7700,420814420814000,<814; 814>,814,1900-01-01,9999-09-09,NA,NA,814,814,NA
CS,INTERVAL,7700,420815420815000,<815; 815>,815,1900-01-01,9999-09-09,NA,NA,815,815,NA
CS,INTERVAL,7700,420816420816000,<816; 816>,816,1900-01-01,9999-09-09,NA,NA,816,816,NA
CS,INTERVAL,7700,420817420817000,<817; 817>,817,1900-01-01,9999-09-09,NA,NA,817,817,NA
CS,INTERVAL,7700,420818420818000,<818; 818>,818,1900-01-01,9999-09-09,NA,NA,818,818,NA
CS,INTERVAL,7700,420819420819000,<819; 819>,819,1900-01-01,9999-09-09,NA,NA,819,819,NA
CS,INTERVAL,7700,420820420820000,<820; 820>,820,1900-01-01,9999-09-09,NA,NA,820,820,NA
CS,INTERVAL,7700,420821420821000,<821; 821>,821,1900-01-01,9999-09-09,NA,NA,821,821,NA
CS,INTERVAL,7700,420822420822000,<822; 822>,822,1900-01-01,9999-09-09,NA,NA,822,822,NA
CS,INTERVAL,7700,420823420823000,<823; 823>,823,1900-01-01,9999-09-09,NA,NA,823,823,NA
CS,INTERVAL,7700,420824420824000,<824; 824>,824,1900-01-01,9999-09-09,NA,NA,824,824,NA
CS,INTERVAL,7700,420825420825000,<825; 825>,825,1900-01-01,9999-09-09,NA,NA,825,825,NA
CS,INTERVAL,7700,420826420826000,<826; 826>,826,1900-01-01,9999-09-09,NA,NA,826,826,NA
CS,INTERVAL,7700,420827420827000,<827; 827>,827,1900-01-01,9999-09-09,NA,NA,827,827,NA
CS,INTERVAL,7700,420828420828000,<828; 828>,828,1900-01-01,9999-09-09,NA,NA,828,828,NA
CS,INTERVAL,7700,420829420829000,<829; 829>,829,1900-01-01,9999-09-09,NA,NA,829,829,NA
CS,INTERVAL,7700,420830420830000,<830; 830>,830,1900-01-01,9999-09-09,NA,NA,830,830,NA
CS,INTERVAL,7700,420831420831000,<831; 831>,831,1900-01-01,9999-09-09,NA,NA,831,831,NA
CS,INTERVAL,7700,420832420832000,<832; 832>,832,1900-01-01,9999-09-09,NA,NA,832,832,NA
CS,INTERVAL,7700,420833420833000,<833; 833>,833,1900-01-01,9999-09-09,NA,NA,833,833,NA
CS,INTERVAL,7700,420834420834000,<834; 834>,834,1900-01-01,9999-09-09,NA,NA,834,834,NA
CS,INTERVAL,7700,420835420835000,<835; 835>,835,1900-01-01,9999-09-09,NA,NA,835,835,NA
CS,INTERVAL,7700,420836420836000,<836; 836>,836,1900-01-01,9999-09-09,NA,NA,836,836,NA
CS,INTERVAL,7700,420837420837000,<837; 837>,837,1900-01-01,9999-09-09,NA,NA,837,837,NA
CS,INTERVAL,7700,420838420838000,<838; 838>,838,1900-01-01,9999-09-09,NA,NA,838,838,NA
CS,INTERVAL,7700,420839420839000,<839; 839>,839,1900-01-01,9999-09-09,NA,NA,839,839,NA
CS,INTERVAL,7700,420840420840000,<840; 840>,840,1900-01-01,9999-09-09,NA,NA,840,840,NA
CS,INTERVAL,7700,420841420841000,<841; 841>,841,1900-01-01,9999-09-09,NA,NA,841,841,NA
CS,INTERVAL,7700,420842420842000,<842; 842>,842,1900-01-01,9999-09-09,NA,NA,842,842,NA
CS,INTERVAL,7700,420843420843000,<843; 843>,843,1900-01-01,9999-09-09,NA,NA,843,843,NA
CS,INTERVAL,7700,420844420844000,<844; 844>,844,1900-01-01,9999-09-09,NA,NA,844,844,NA
CS,INTERVAL,7700,420845420845000,<845; 845>,845,1900-01-01,9999-09-09,NA,NA,845,845,NA
CS,INTERVAL,7700,420846420846000,<846; 846>,846,1900-01-01,9999-09-09,NA,NA,846,846,NA
CS,INTERVAL,7700,420847420847000,<847; 847>,847,1900-01-01,9999-09-09,NA,NA,847,847,NA
CS,INTERVAL,7700,420848420848000,<848; 848>,848,1900-01-01,9999-09-09,NA,NA,848,848,NA
CS,INTERVAL,7700,420849420849000,<849; 849>,849,1900-01-01,9999-09-09,NA,NA,849,849,NA
CS,INTERVAL,7700,420850420850000,<850; 850>,850,1900-01-01,9999-09-09,NA,NA,850,850,NA
CS,INTERVAL,7700,420851420851000,<851; 851>,851,1900-01-01,9999-09-09,NA,NA,851,851,NA
CS,INTERVAL,7700,420852420852000,<852; 852>,852,1900-01-01,9999-09-09,NA,NA,852,852,NA
CS,INTERVAL,7700,420853420853000,<853; 853>,853,1900-01-01,9999-09-09,NA,NA,853,853,NA
CS,INTERVAL,7700,420854420854000,<854; 854>,854,1900-01-01,9999-09-09,NA,NA,854,854,NA
CS,INTERVAL,7700,420855420855000,<855; 855>,855,1900-01-01,9999-09-09,NA,NA,855,855,NA
CS,INTERVAL,7700,420856420856000,<856; 856>,856,1900-01-01,9999-09-09,NA,NA,856,856,NA
CS,INTERVAL,7700,420857420857000,<857; 857>,857,1900-01-01,9999-09-09,NA,NA,857,857,NA
CS,INTERVAL,7700,420858420858000,<858; 858>,858,1900-01-01,9999-09-09,NA,NA,858,858,NA
CS,INTERVAL,7700,420859420859000,<859; 859>,859,1900-01-01,9999-09-09,NA,NA,859,859,NA
CS,INTERVAL,7700,420860420860000,<860; 860>,860,1900-01-01,9999-09-09,NA,NA,860,860,NA
CS,INTERVAL,7700,420861420861000,<861; 861>,861,1900-01-01,9999-09-09,NA,NA,861,861,NA
CS,INTERVAL,7700,420862420862000,<862; 862>,862,1900-01-01,9999-09-09,NA,NA,862,862,NA
CS,INTERVAL,7700,420863420863000,<863; 863>,863,1900-01-01,9999-09-09,NA,NA,863,863,NA
CS,INTERVAL,7700,420864420864000,<864; 864>,864,1900-01-01,9999-09-09,NA,NA,864,864,NA
CS,INTERVAL,7700,420865420865000,<865; 865>,865,1900-01-01,9999-09-09,NA,NA,865,865,NA
CS,INTERVAL,7700,420866420866000,<866; 866>,866,1900-01-01,9999-09-09,NA,NA,866,866,NA
CS,INTERVAL,7700,420867420867000,<867; 867>,867,1900-01-01,9999-09-09,NA,NA,867,867,NA
CS,INTERVAL,7700,420868420868000,<868; 868>,868,1900-01-01,9999-09-09,NA,NA,868,868,NA
CS,INTERVAL,7700,420869420869000,<869; 869>,869,1900-01-01,9999-09-09,NA,NA,869,869,NA
CS,INTERVAL,7700,420870420870000,<870; 870>,870,1900-01-01,9999-09-09,NA,NA,870,870,NA
CS,INTERVAL,7700,420871420871000,<871; 871>,871,1900-01-01,9999-09-09,NA,NA,871,871,NA
CS,INTERVAL,7700,420872420872000,<872; 872>,872,1900-01-01,9999-09-09,NA,NA,872,872,NA
CS,INTERVAL,7700,420873420873000,<873; 873>,873,1900-01-01,9999-09-09,NA,NA,873,873,NA
CS,INTERVAL,7700,420874420874000,<874; 874>,874,1900-01-01,9999-09-09,NA,NA,874,874,NA
CS,INTERVAL,7700,420875420875000,<875; 875>,875,1900-01-01,9999-09-09,NA,NA,875,875,NA
CS,INTERVAL,7700,420876420876000,<876; 876>,876,1900-01-01,9999-09-09,NA,NA,876,876,NA
CS,INTERVAL,7700,420877420877000,<877; 877>,877,1900-01-01,9999-09-09,NA,NA,877,877,NA
CS,INTERVAL,7700,420878420878000,<878; 878>,878,1900-01-01,9999-09-09,NA,NA,878,878,NA
CS,INTERVAL,7700,420879420879000,<879; 879>,879,1900-01-01,9999-09-09,NA,NA,879,879,NA
CS,INTERVAL,7700,420880420880000,<880; 880>,880,1900-01-01,9999-09-09,NA,NA,880,880,NA
CS,INTERVAL,7700,420881420881000,<881; 881>,881,1900-01-01,9999-09-09,NA,NA,881,881,NA
CS,INTERVAL,7700,420882420882000,<882; 882>,882,1900-01-01,9999-09-09,NA,NA,882,882,NA
CS,INTERVAL,7700,420883420883000,<883; 883>,883,1900-01-01,9999-09-09,NA,NA,883,883,NA
CS,INTERVAL,7700,420884420884000,<884; 884>,884,1900-01-01,9999-09-09,NA,NA,884,884,NA
CS,INTERVAL,7700,420885420885000,<885; 885>,885,1900-01-01,9999-09-09,NA,NA,885,885,NA
